image_name,Side_coinWidth,Side_coinHeigth,Top_coinWidth,Top_coinHeigth,Side_foodWidth,Side_foodHeigth,Top_foodWidth,Top_foodHeigth,food_label,Side_coinForeground_pixel,Top_coinForeground_pixel,Side_foodForeground_pixel,Top_foodForeground_pixel,realVolume,realDensity,average_density,energy,real_calorie
4,70,68,71,68,174,166,176,191,3,3570,3543,21232,25415,110,0.9827272727272728,1.0356826889585506,0.57,61.617
4,71,69,70,66,70,71,177,178,3,3588,2913,3899,24570,110,0.9827272727272728,1.0356826889585506,0.57,61.617
4,161,162,64,61,166,171,157,162,3,20229,2443,20311,18079,110,0.9827272727272728,1.0356826889585506,0.57,61.617
4,73,70,62,61,152,157,69,67,3,3574,2206,15828,3200,110,0.9827272727272728,1.0356826889585506,0.57,61.617
4,75,69,64,63,161,156,185,201,3,3561,2780,19930,26288,110,0.9827272727272728,1.0356826889585506,0.57,61.617
4,72,69,64,60,174,162,163,163,3,3713,2504,20419,19010,110,0.9827272727272728,1.0356826889585506,0.57,61.617
7,61,59,66,63,183,128,202,216,3,2659,3055,18680,33643,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,85,84,68,66,283,206,261,229,3,5798,3372,45168,43429,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,64,59,67,61,178,133,203,194,3,2745,162,18235,31441,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,63,61,65,66,182,117,242,196,3,2867,2958,16689,35091,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,84,87,70,70,267,201,251,225,3,5700,3358,43564,41470,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,61,61,63,59,188,122,209,200,3,2711,2239,18538,32041,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,85,84,68,66,254,190,255,219,3,5612,2846,39760,39229,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,63,60,69,69,191,127,255,227,3,29,3505,18703,45439,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,61,61,62,60,170,137,208,188,3,2702,2527,19367,29997,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,62,58,65,63,174,125,230,215,3,24,3093,18453,35556,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,86,82,71,69,251,191,228,211,3,5583,3562,38437,38162,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,87,83,65,61,241,180,202,211,3,5761,2640,36727,33112,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,62,59,68,65,177,131,255,211,3,2722,2988,18949,37148,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,61,60,68,65,194,132,217,206,3,2723,3005,18608,35875,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,63,61,71,70,185,131,249,225,3,30,3365,19979,42940,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,85,81,70,64,271,181,225,204,3,5234,2870,37950,35678,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,60,59,60,59,191,116,187,190,3,2670,2205,17381,28343,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,65,61,64,61,179,136,223,201,3,2935,2757,18665,33068,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,83,83,69,65,261,182,221,208,3,5514,2939,38259,36567,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,63,60,65,63,183,124,207,198,3,2785,2982,17948,29932,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,61,60,61,60,189,130,206,196,3,2769,2569,18691,31067,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,62,58,66,64,178,130,224,218,3,2670,2949,19532,33925,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,62,59,64,62,179,131,215,200,3,2726,2710,19649,30471,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,85,83,56,59,244,188,189,185,3,5273,2017,37760,26463,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,63,62,64,63,179,136,229,218,3,2819,2769,19759,35670,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,62,60,73,69,198,116,231,212,3,2753,3367,17953,40616,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,61,60,64,63,182,128,214,206,3,2689,2627,18342,33352,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,62,60,68,67,188,128,252,239,3,2715,3303,17577,44040,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,63,60,68,64,182,125,214,207,3,32,125,18127,34078,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,61,59,67,66,192,129,227,205,3,2739,3031,19411,33837,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,62,61,63,63,179,124,223,195,3,2756,2754,17358,30643,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,62,61,66,62,178,130,203,206,3,32,2664,18292,32796,180,1.0355555555555556,1.009978009461638,0.27,50.328
7,64,62,67,63,211,145,232,227,3,2840,2830,23367,40507,210,1.0214285714285714,1.009978009461638,0.27,57.915
7,62,62,73,73,209,136,255,278,3,2816,3950,23035,50851,210,1.0214285714285714,1.009978009461638,0.27,57.915
7,65,63,73,69,206,135,270,254,3,2808,3504,21987,52448,210,1.0214285714285714,1.009978009461638,0.27,57.915
7,63,60,70,67,197,143,236,226,3,2796,2836,20603,39039,210,1.0214285714285714,1.009978009461638,0.27,57.915
7,63,61,66,65,209,132,236,211,3,2698,2742,22185,38214,210,1.0214285714285714,1.009978009461638,0.27,57.915
7,63,62,70,68,225,141,246,249,3,2785,3273,25485,46157,210,1.0214285714285714,1.009978009461638,0.27,57.915
7,63,60,73,68,208,147,272,266,3,2875,3535,23766,53512,210,1.0214285714285714,1.009978009461638,0.27,57.915
7,67,62,77,75,190,137,295,248,3,2869,3967,20388,55708,210,1.0214285714285714,1.009978009461638,0.27,57.915
7,63,63,76,72,213,144,269,246,3,3075,3650,23332,48902,210,1.0214285714285714,1.009978009461638,0.27,57.915
7,67,65,72,71,200,135,258,227,3,3193,3648,21390,42069,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,69,63,68,66,194,135,218,207,3,32,3156,21334,32308,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,69,68,70,69,206,133,239,235,3,3390,3269,21511,39877,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,66,65,72,67,203,137,202,212,3,3172,3374,22305,34451,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,70,65,68,67,203,129,225,216,3,37,3062,20304,37309,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,65,70,69,197,137,239,217,3,3153,3243,21683,38034,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,64,68,63,199,133,212,209,3,3189,2996,19868,34375,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,66,67,68,203,137,227,213,3,3259,2910,20356,37331,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,67,65,71,68,208,133,245,220,3,3359,3154,21344,37472,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,66,72,73,204,133,263,242,3,40,3817,22092,44971,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,63,67,66,197,131,227,204,3,32,3017,20749,34680,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,69,65,69,63,196,139,204,190,3,3178,2768,20961,31224,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,66,65,73,72,190,132,256,233,3,3224,3399,20039,42116,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,69,66,73,71,198,149,244,228,3,40,3764,23064,41027,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,65,69,66,200,139,219,197,3,3136,3470,21207,32870,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,69,66,74,72,198,140,233,235,3,3210,50,21445,40727,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,70,65,77,72,199,140,246,242,3,32,4040,22639,46034,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,69,66,69,69,210,139,258,217,3,3231,3399,22552,39813,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,67,65,76,76,200,142,274,246,3,3101,4267,22805,46191,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,65,73,69,218,139,233,215,3,3152,3669,23244,38040,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,67,66,66,63,189,133,211,187,3,3281,2975,19893,32002,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,63,64,64,196,137,211,203,3,3481,2879,21266,31910,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,64,71,68,190,142,234,225,3,3189,3594,21916,38719,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,64,71,69,203,140,240,218,3,30,3488,22149,40983,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,68,67,71,68,185,126,214,209,3,3261,3428,19604,35212,160,1.08375,1.009978009461638,0.27,46.818000000000005
7,62,62,67,68,173,127,217,188,3,2891,3166,16150,29885,190,0.811578947368421,1.009978009461638,0.27,41.634
7,63,60,71,66,178,135,208,184,3,2974,3357,17613,29745,190,0.811578947368421,1.009978009461638,0.27,41.634
7,63,61,68,66,170,132,199,201,3,2975,3221,17176,28158,190,0.811578947368421,1.009978009461638,0.27,41.634
7,66,62,64,61,176,124,195,192,3,2713,2693,16379,26546,190,0.811578947368421,1.009978009461638,0.27,41.634
7,63,63,74,70,173,134,216,180,3,2975,3752,18280,30329,190,0.811578947368421,1.009978009461638,0.27,41.634
7,63,60,69,69,179,133,206,205,3,2961,3392,18572,32577,190,0.811578947368421,1.009978009461638,0.27,41.634
7,64,63,65,61,173,129,181,183,3,2815,2686,17267,24959,190,0.811578947368421,1.009978009461638,0.27,41.634
7,61,62,66,63,168,131,186,186,3,2855,2817,15560,25697,190,0.811578947368421,1.009978009461638,0.27,41.634
7,61,63,66,64,173,129,191,171,3,3030,2930,17527,23948,190,0.811578947368421,1.009978009461638,0.27,41.634
7,68,65,63,63,170,127,185,187,3,3405,2777,16191,25060,190,0.811578947368421,1.009978009461638,0.27,41.634
7,68,61,68,65,170,131,206,200,3,28,3207,16947,31529,190,0.811578947368421,1.009978009461638,0.27,41.634
7,62,59,59,57,163,133,178,166,3,2934,2356,16013,22043,190,0.811578947368421,1.009978009461638,0.27,41.634
7,65,60,71,69,170,138,222,197,3,27,3375,16842,34176,190,0.811578947368421,1.009978009461638,0.27,41.634
7,61,60,80,74,169,137,216,215,3,2794,4190,17465,36173,190,0.811578947368421,1.009978009461638,0.27,41.634
16,59,53,34,33,187,69,51,121,3,2224,723,9983,0,60,0.64,0.6235103686635943,24.16,927.7439999999999
16,57,54,37,35,141,87,63,145,3,2291,11,8590,5080,60,0.64,0.6235103686635943,24.16,927.7439999999999
16,58,54,43,41,238,93,165,81,3,2310,1227,16341,8712,60,0.64,0.6235103686635943,24.16,927.7439999999999
16,57,56,31,32,121,98,59,136,3,2385,617,7699,5899,60,0.64,0.6235103686635943,24.16,927.7439999999999
16,54,53,32,33,216,78,151,62,3,2209,679,11793,7069,60,0.64,0.6235103686635943,24.16,927.7439999999999
16,56,53,36,37,152,92,65,152,3,2329,932,9491,6921,60,0.64,0.6235103686635943,24.16,927.7439999999999
16,77,73,78,76,281,110,145,290,3,4276,3805,17919,27425,60,0.66,0.6235103686635943,24.16,956.736
16,76,73,79,76,286,116,133,295,3,4154,3879,17576,28452,60,0.66,0.6235103686635943,24.16,956.736
16,75,72,69,67,285,122,120,280,3,3757,3101,18854,24315,60,0.66,0.6235103686635943,24.16,956.736
16,77,74,79,77,259,112,126,285,3,3928,3919,0,26392,60,0.66,0.6235103686635943,24.16,956.736
16,79,74,69,70,282,124,134,256,3,4038,3336,20222,22196,60,0.66,0.6235103686635943,24.16,956.736
16,78,74,67,65,253,124,126,267,3,3695,2817,21329,20791,60,0.66,0.6235103686635943,24.16,956.736
16,25,64,70,73,285,116,137,281,3,1202,3419,20267,25429,60,0.66,0.6235103686635943,24.16,956.736
16,76,71,80,82,279,115,166,334,3,4209,4494,22483,36791,60,0.66,0.6235103686635943,24.16,956.736
16,75,73,68,66,273,109,115,269,3,3852,2870,16509,22926,60,0.66,0.6235103686635943,24.16,956.736
16,76,75,65,64,294,128,134,246,3,4393,2808,24372,24807,70,0.6557142857142857,0.6235103686635943,24.16,1108.944
16,78,76,67,68,272,140,122,263,3,4510,2990,25949,21536,70,0.6557142857142857,0.6235103686635943,24.16,1108.944
16,76,75,58,55,258,128,96,204,3,4607,1990,20432,15359,70,0.6557142857142857,0.6235103686635943,24.16,1108.944
16,78,74,61,62,304,140,131,265,3,4116,2586,25840,23850,70,0.6557142857142857,0.6235103686635943,24.16,1108.944
16,79,74,74,67,249,128,130,266,3,4477,3195,22155,23351,70,0.6557142857142857,0.6235103686635943,24.16,1108.944
16,79,76,76,76,275,140,151,307,3,4142,3743,22213,35906,70,0.6557142857142857,0.6235103686635943,24.16,1108.944
16,79,76,59,64,306,139,110,241,3,4213,2678,26515,21232,70,0.6557142857142857,0.6235103686635943,24.16,1108.944
16,79,73,63,61,258,133,119,236,3,4106,2522,26086,21773,70,0.6557142857142857,0.6235103686635943,24.16,1108.944
16,77,73,63,62,271,129,113,246,3,4456,2511,20868,17564,70,0.6557142857142857,0.6235103686635943,24.16,1108.944
16,75,74,72,71,295,134,126,277,3,4414,3273,24420,25401,90,0.5011111111111112,0.6235103686635943,24.16,1089.6160000000002
16,79,75,68,64,281,98,102,271,3,4177,2883,20160,20163,90,0.5011111111111112,0.6235103686635943,24.16,1089.6160000000002
16,76,73,74,73,274,105,126,301,3,3980,3581,7258,29499,90,0.5011111111111112,0.6235103686635943,24.16,1089.6160000000002
16,78,75,74,70,272,119,115,291,3,4556,3856,18031,23582,90,0.5011111111111112,0.6235103686635943,24.16,1089.6160000000002
16,76,75,71,70,273,142,114,291,3,4119,3174,23536,21735,90,0.5011111111111112,0.6235103686635943,24.16,1089.6160000000002
16,78,74,67,65,348,130,110,256,3,4441,2846,21218,21983,90,0.5011111111111112,0.6235103686635943,24.16,1089.6160000000002
16,76,74,68,64,297,105,124,270,3,4101,2681,22944,23802,90,0.5011111111111112,0.6235103686635943,24.16,1089.6160000000002
16,77,75,69,67,294,102,123,260,3,4018,2978,15579,22884,90,0.5011111111111112,0.6235103686635943,24.16,1089.6160000000002
16,37,38,36,34,79,53,69,145,3,1036,861,44,6480,50,0.804,0.6235103686635943,24.16,971.2320000000001
16,39,38,33,31,162,60,129,56,3,1007,722,5898,5670,50,0.804,0.6235103686635943,24.16,971.2320000000001
16,38,37,31,35,83,51,59,150,3,1043,0,2444,6240,50,0.804,0.6235103686635943,24.16,971.2320000000001
16,37,38,32,30,177,50,144,56,3,1045,708,5651,5133,50,0.804,0.6235103686635943,24.16,971.2320000000001
16,39,38,32,31,84,51,61,141,3,1104,716,0,5286,50,0.804,0.6235103686635943,24.16,971.2320000000001
16,39,38,37,36,148,49,157,64,3,1112,829,4736,6635,50,0.804,0.6235103686635943,24.16,971.2320000000001
16,78,72,63,62,270,113,106,295,3,3942,2619,16626,23357,60,0.63,0.6235103686635943,24.16,913.2479999999999
16,74,72,63,58,283,117,99,240,3,4133,2378,0,18586,60,0.63,0.6235103686635943,24.16,913.2479999999999
16,78,74,60,59,323,123,104,248,3,3968,2347,25728,20078,60,0.63,0.6235103686635943,24.16,913.2479999999999
16,75,72,57,56,290,118,102,258,3,3840,2178,18555,16680,60,0.63,0.6235103686635943,24.16,913.2479999999999
16,75,75,63,63,295,113,117,275,3,3917,2669,20570,20571,60,0.63,0.6235103686635943,24.16,913.2479999999999
16,77,72,72,67,279,123,128,317,3,4236,3337,19557,28691,60,0.63,0.6235103686635943,24.16,913.2479999999999
16,77,73,67,60,277,105,107,283,3,3861,2832,17476,21361,60,0.63,0.6235103686635943,24.16,913.2479999999999
16,75,71,67,66,294,115,104,312,3,42,2801,19560,22332,60,0.63,0.6235103686635943,24.16,913.2479999999999
16,82,82,80,77,314,128,146,315,3,4761,4173,27135,36324,80,0.52125,0.6235103686635943,24.16,1007.4720000000001
16,82,79,68,67,315,106,126,319,3,4895,3329,20414,22632,80,0.52125,0.6235103686635943,24.16,1007.4720000000001
16,81,81,70,69,322,109,124,304,3,4986,3312,19006,22369,80,0.52125,0.6235103686635943,24.16,1007.4720000000001
16,79,77,74,73,329,117,115,293,3,4703,3569,21365,26999,80,0.52125,0.6235103686635943,24.16,1007.4720000000001
16,85,76,67,65,296,107,113,285,3,4605,2761,22826,24395,80,0.52125,0.6235103686635943,24.16,1007.4720000000001
16,81,78,72,70,323,112,124,312,3,4548,3542,23159,28189,80,0.52125,0.6235103686635943,24.16,1007.4720000000001
16,81,76,77,75,328,111,123,324,3,4794,4006,14759,28540,80,0.52125,0.6235103686635943,24.16,1007.4720000000001
16,82,77,73,73,286,106,124,312,3,4674,3730,18525,28630,80,0.52125,0.6235103686635943,24.16,1007.4720000000001
16,80,77,63,64,303,110,114,266,3,4578,2778,20997,19687,80,0.52125,0.6235103686635943,24.16,1007.4720000000001
18,83,80,67,65,192,135,227,158,3,4845,2954,19241,25626,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,84,82,61,61,190,130,200,152,3,5320,2551,17121,21664,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,87,79,65,65,264,128,164,223,3,4965,3078,23715,26005,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,86,81,69,64,260,124,170,253,3,4968,3207,23844,34096,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,85,80,60,60,262,121,142,214,3,4890,2382,24596,20637,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,86,81,66,65,201,137,151,216,3,4942,2840,20337,24188,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,83,82,65,65,263,124,228,153,3,4856,3087,24337,24854,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,85,83,69,64,197,134,218,158,3,4987,2966,19620,24238,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,85,81,60,61,259,126,145,199,3,4955,2539,24916,20194,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,86,83,71,71,249,113,161,233,3,5047,3218,22339,26206,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,84,83,63,62,298,128,214,143,3,4920,2640,28576,22120,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,85,81,61,58,187,151,220,136,3,4897,2548,19922,22110,80,1.0775,1.1226240804885663,0.6,51.71999999999999
18,74,69,61,59,289,179,201,261,3,38,2706,37874,35297,200,1.015,1.1226240804885663,0.6,121.79999999999998
18,72,68,68,64,266,168,205,279,3,3593,3020,32989,45480,200,1.015,1.1226240804885663,0.6,121.79999999999998
18,72,73,61,60,255,156,240,180,3,3698,2757,29328,31144,200,1.015,1.1226240804885663,0.6,121.79999999999998
18,73,71,71,69,275,156,201,279,3,4531,3546,34715,41770,200,1.015,1.1226240804885663,0.6,121.79999999999998
18,75,71,64,59,277,168,177,253,3,3649,2671,35235,31826,200,1.015,1.1226240804885663,0.6,121.79999999999998
18,73,68,70,68,265,156,201,305,3,3629,3212,28756,40364,200,1.015,1.1226240804885663,0.6,121.79999999999998
18,42,45,67,63,166,94,265,195,3,1215,2771,11028,37914,200,1.015,1.1226240804885663,0.6,121.79999999999998
18,70,69,51,51,221,176,157,195,3,3604,1741,29710,21018,200,1.015,1.1226240804885663,0.6,121.79999999999998
18,75,72,68,64,289,173,204,291,3,4541,2895,39589,41819,200,1.015,1.1226240804885663,0.6,121.79999999999998
18,73,68,69,67,262,167,204,272,3,56,3154,36133,41347,200,1.015,1.1226240804885663,0.6,121.79999999999998
18,67,63,65,64,217,110,225,158,3,3143,0,17306,24302,90,1.1588888888888889,1.1226240804885663,0.6,62.58
18,64,63,68,66,210,93,235,149,3,3208,2999,15364,25341,90,1.1588888888888889,1.1226240804885663,0.6,62.58
18,64,62,63,62,139,111,159,234,3,3253,2598,10412,24569,90,1.1588888888888889,1.1226240804885663,0.6,62.58
18,67,64,69,68,213,112,251,175,3,3214,3416,16855,31193,90,1.1588888888888889,1.1226240804885663,0.6,62.58
18,66,64,74,73,151,106,189,272,3,3339,3704,10961,33937,90,1.1588888888888889,1.1226240804885663,0.6,62.58
18,65,62,68,66,146,106,152,255,3,3150,3127,10934,30708,90,1.1588888888888889,1.1226240804885663,0.6,62.58
18,66,62,72,72,205,111,167,267,3,3004,3749,16423,30033,90,1.1588888888888889,1.1226240804885663,0.6,62.58
18,66,62,66,62,226,111,293,193,3,3067,2848,17240,34343,90,1.1588888888888889,1.1226240804885663,0.6,62.58
18,66,62,70,67,223,108,149,221,3,3271,3329,16748,23004,90,1.1588888888888889,1.1226240804885663,0.6,62.58
18,66,63,78,76,212,111,170,250,3,3171,4077,16287,28632,90,1.1588888888888889,1.1226240804885663,0.6,62.58
18,67,63,65,61,206,112,146,204,3,3363,2820,15677,22622,110,0.9063636363636364,1.1226240804885663,0.6,59.82
18,64,62,67,66,202,106,155,229,3,3189,3174,15310,25354,110,0.9063636363636364,1.1226240804885663,0.6,59.82
18,68,66,67,65,208,111,151,212,3,3150,3037,17326,24355,110,0.9063636363636364,1.1226240804885663,0.6,59.82
18,64,62,64,60,198,108,137,198,3,3040,2370,14615,20019,110,0.9063636363636364,1.1226240804885663,0.6,59.82
18,65,64,71,68,207,105,152,236,3,3149,3348,14692,27191,110,0.9063636363636364,1.1226240804885663,0.6,59.82
18,64,62,71,70,194,103,172,227,3,2931,3502,14062,28295,110,0.9063636363636364,1.1226240804885663,0.6,59.82
18,68,63,78,76,205,105,179,262,3,3132,4150,14965,33485,110,0.9063636363636364,1.1226240804885663,0.6,59.82
18,70,69,68,68,186,150,239,190,3,3875,3018,19405,31941,130,1.1576923076923078,1.1226240804885663,0.6,90.3
18,74,69,72,68,255,156,188,248,3,75,3301,27111,37060,130,1.1576923076923078,1.1226240804885663,0.6,90.3
18,70,71,59,58,230,141,155,209,3,3846,2130,22966,25189,130,1.1576923076923078,1.1226240804885663,0.6,90.3
18,72,69,74,70,242,136,272,192,3,3792,3503,23130,36379,130,1.1576923076923078,1.1226240804885663,0.6,90.3
18,72,75,76,72,273,152,203,271,3,3802,3566,28744,43041,130,1.1576923076923078,1.1226240804885663,0.6,90.3
18,76,71,70,67,199,147,255,187,3,59,243,20542,33704,130,1.1576923076923078,1.1226240804885663,0.6,90.3
18,70,69,69,67,184,140,257,190,3,3725,2956,17659,31337,130,1.1576923076923078,1.1226240804885663,0.6,90.3
18,69,67,80,74,227,140,234,182,3,3868,3788,21229,29805,130,1.1576923076923078,1.1226240804885663,0.6,90.3
18,72,70,77,73,186,141,211,302,3,3842,3591,18137,48029,130,1.1576923076923078,1.1226240804885663,0.6,90.3
18,66,68,81,80,158,86,155,214,3,2988,4409,10666,25007,60,0.9183333333333332,1.1226240804885663,0.6,33.059999999999995
18,65,62,80,84,162,82,167,227,3,45,4825,9604,27464,60,0.9183333333333332,1.1226240804885663,0.6,33.059999999999995
18,65,64,56,55,160,85,151,109,3,163,2083,9479,11438,60,0.9183333333333332,1.1226240804885663,0.6,33.059999999999995
18,66,65,68,71,158,88,134,201,3,3017,3317,10116,18919,60,0.9183333333333332,1.1226240804885663,0.6,33.059999999999995
18,66,62,85,80,162,83,154,228,3,38,5158,9330,25973,60,0.9183333333333332,1.1226240804885663,0.6,33.059999999999995
18,72,74,84,77,65,64,150,225,3,3879,4775,3199,25751,60,0.9183333333333332,1.1226240804885663,0.6,33.059999999999995
18,68,65,73,74,158,87,139,191,3,3415,3808,9688,19080,60,0.9183333333333332,1.1226240804885663,0.6,33.059999999999995
18,65,62,70,67,176,92,138,200,3,2888,3066,11356,20177,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,65,65,64,62,167,88,125,179,3,2992,2856,11030,17933,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,64,65,67,65,118,92,123,176,3,2997,3080,7369,17055,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,61,61,135,184,173,95,132,201,3,2909,18944,11680,20707,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,63,61,68,63,177,88,131,184,3,2994,3008,11620,18468,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,62,65,68,70,178,92,126,199,3,2756,3401,10743,18699,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,63,66,66,66,182,97,156,217,3,2726,3199,14398,22541,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,66,67,68,65,173,94,143,209,3,3275,3050,11715,22137,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,64,68,66,64,171,95,152,187,3,2800,2806,12573,19777,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,63,63,137,185,174,91,141,201,3,3122,18187,10748,18636,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,61,61,66,66,166,92,133,191,3,2860,2996,11216,18399,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,62,66,67,63,160,95,138,180,3,2791,3014,11563,18165,50,1.4180000000000001,1.1226240804885663,0.6,42.54
18,71,67,57,57,191,105,122,184,3,43,2055,15016,17908,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,72,66,69,66,212,106,143,212,3,34,2836,16212,25890,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,70,67,75,74,227,104,168,254,3,3599,3579,17554,29676,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,71,66,73,74,215,102,169,244,3,28,3774,17056,28988,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,70,66,67,67,204,107,141,218,3,32,2651,17281,23537,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,68,65,60,58,219,104,68,69,3,3466,2230,16128,3264,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,70,66,69,70,208,102,143,231,3,3374,3116,16151,23565,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,68,67,67,65,221,107,149,233,3,3442,2513,16544,23630,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,70,66,64,65,217,103,133,201,3,35,2473,15826,20695,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,68,66,71,67,198,105,136,204,3,40,3149,14912,22123,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,71,68,59,60,194,107,152,214,3,3446,2719,15796,25427,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,71,68,78,74,217,101,119,198,3,3333,3738,15785,18681,90,0.9733333333333332,1.1226240804885663,0.6,52.55999999999999
18,68,71,69,66,199,177,284,199,3,3640,2852,26343,38995,180,1.0683333333333334,1.1226240804885663,0.6,115.38
18,69,70,60,61,264,163,179,227,3,3580,2432,32248,29037,180,1.0683333333333334,1.1226240804885663,0.6,115.38
18,68,69,62,64,259,170,247,180,3,3518,2566,33806,32461,180,1.0683333333333334,1.1226240804885663,0.6,115.38
18,71,69,67,67,278,167,256,216,3,3548,3174,32690,38494,180,1.0683333333333334,1.1226240804885663,0.6,115.38
18,69,70,59,60,199,160,180,233,3,4130,2335,23218,30744,180,1.0683333333333334,1.1226240804885663,0.6,115.38
18,69,69,46,50,242,160,141,181,3,3729,1468,27222,17803,180,1.0683333333333334,1.1226240804885663,0.6,115.38
18,68,69,63,61,194,159,170,233,3,3475,2392,21538,28904,180,1.0683333333333334,1.1226240804885663,0.6,115.38
18,65,65,64,65,191,96,133,192,3,3413,3003,13064,18709,50,1.3659999999999999,1.1226240804885663,0.6,40.98
18,70,67,64,63,179,96,123,186,3,32,2828,12047,18343,50,1.3659999999999999,1.1226240804885663,0.6,40.98
18,68,66,65,62,188,100,122,192,3,3343,2574,13169,16694,50,1.3659999999999999,1.1226240804885663,0.6,40.98
18,69,68,69,67,196,97,134,198,3,42,3247,13201,19061,50,1.3659999999999999,1.1226240804885663,0.6,40.98
18,69,66,63,61,182,94,115,181,3,3261,2301,12165,16351,50,1.3659999999999999,1.1226240804885663,0.6,40.98
